name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Galanta,113900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,68000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,20,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Galanta
Galanta,119000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,73,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,68000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,24,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Galanta
Galanta,115000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,142500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,101,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,119900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,87000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,62,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,110000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,50,NA,1,none,NA,NA,1980,NA,12,8,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,120000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,64,NA,0,none,NA,NA,NA,NA,8,6,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,135000,NA,NA,NA,NA,NA,NA,NA,New building,80,NA,0,none,NA,NA,NA,NA,4,3,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,109900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,57,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,143900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,88000,NA,NA,NA,NA,NA,NA,NA,Original condition,57,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,117000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,259900,NA,NA,NA,NA,NA,NA,NA,New building,76,NA,1,A,NA,NA,2022,NA,NA,NA,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,137900,NA,NA,NA,NA,NA,NA,NA,Original condition,75,NA,0,NA,NA,NA,NA,NA,3,1,0,1,NA,0,3-room apartment,3,Galanta
Galanta,147500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,NA,Other,NA,NA,NA,NA,5,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,77000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,38,NA,0,NA,Panel,NA,NA,NA,NA,7,1,NA,NA,0,1-room apartment,1,Galanta
Galanta,89900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,33,NA,0,NA,Panel,NA,NA,NA,NA,5,1,NA,NA,0,1-room apartment,1,Galanta
Galanta,129900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,67,NA,0,NA,Panel,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,119900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,75,NA,0,NA,Other,NA,NA,NA,NA,3,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,95000,NA,NA,NA,NA,NA,NA,NA,Original condition,57,NA,0,NA,Brick,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,115000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,67,NA,0,NA,Other,NA,NA,NA,NA,1,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,114990,NA,NA,NA,NA,NA,NA,NA,New building,57,,,,,,,,,,,,,,,,
Galanta,95000,NA,NA,NA,NA,NA,NA,NA,Original condition,50,NA,0,NA,Brick,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,139900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,75,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,1,0,3-room apartment,3,Galanta
Galanta,144900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,74,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,154000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,82,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,115000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,75,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,143000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,71,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,114990,NA,NA,NA,NA,NA,NA,NA,New building,55,,,,,,,,,,,,,,,,
Galanta,146500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,114900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,79900,NA,NA,NA,NA,NA,NA,NA,Original condition,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,140000,NA,NA,NA,NA,NA,NA,NA,New building,66,,,,,,,,,,,,,,,,
Galanta,102000,NA,NA,NA,NA,NA,NA,NA,New building,43,,,,,,,,,,,,,,,,
Galanta,137000,NA,NA,NA,NA,NA,NA,NA,New building,52,,,,,,,,,,,,,,,,
Galanta,185000,NA,NA,NA,NA,NA,NA,NA,New building,90,,,,,,,,,,,,,,,,
Galanta,185000,NA,NA,NA,NA,NA,NA,NA,New building,60,,,,,,,,,,,,,,,,
Galanta,153000,NA,NA,NA,NA,NA,NA,NA,New building,61,,,,,,,,,,,,,,,,
Galanta,185000,NA,NA,NA,NA,NA,NA,NA,New building,90,,,,,,,,,,,,,,,,
Galanta,137000,NA,NA,NA,NA,NA,NA,NA,New building,71,,,,,,,,,,,,,,,,
Galanta,102000,NA,NA,NA,NA,NA,NA,NA,New building,40,,,,,,,,,,,,,,,,
Galanta,153000,NA,NA,NA,NA,NA,NA,NA,New building,78,NA,0,NA,NA,NA,NA,NA,7,1,1,NA,1,0,3-room apartment,3,Galanta
Galanta,125000,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
Galanta,140000,NA,NA,NA,NA,NA,NA,NA,New building,66,,,,,,,,,,,,,,,,
Galanta,137900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,,,,,,,,,,,,,,,,
Galanta,186900,NA,NA,NA,NA,NA,NA,NA,New building,99,,,,,,,,,,,,,,,,
Galanta,114900,NA,NA,NA,NA,NA,NA,NA,New building,57,,,,,,,,,,,,,,,,
Galanta,127500,NA,NA,NA,NA,NA,NA,NA,New building,65,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,113000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,48,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,111980,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,66,140,0,NA,NA,NA,NA,2008,8,2,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,110000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,73,NA,0,none,NA,NA,1976,2017,8,5,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,108000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,53,NA,1,none,NA,NA,1900,NA,7,7,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,114900,NA,NA,NA,NA,NA,NA,NA,New building,55,,,,,,,,,,,,,,,,
Galanta,109900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,70,NA,0,B,NA,NA,1985,NA,5,1,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,104500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,67,NA,0,NA,NA,NA,NA,NA,3,3,0,NA,1,0,3-room apartment,3,Galanta
Galanta,99000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,65,NA,1,none,NA,NA,1980,NA,3,3,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,143000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,NA,NA,NA,NA,NA,1,1,0,1,NA,0,3-room apartment,3,Galanta
Galanta,129900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,71,NA,1,none,NA,NA,1900,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,148000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,72,,,,,,,,,,,,,,,,
Galanta,155000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,none,Panel,NA,NA,NA,NA,5,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,110000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,48,NA,0,NA,NA,NA,NA,NA,NA,7,1,1,NA,0,2-room apartment,2,Galanta
Galanta,187000,NA,NA,NA,NA,NA,NA,NA,New building,99,,,,,,,,,,,,,,,,
Galanta,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,61,,,,,,,,,,,,,,,,
Galanta,104000,NA,NA,NA,NA,NA,NA,NA,New building,50,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Galanta,141696,NA,NA,NA,NA,NA,NA,NA,New building,59,,,,,,,,,,,,,,,,
Galanta,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,60,,,,,,,,,,,,,,,,
Galanta,89900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,56,NA,1,none,NA,NA,1900,NA,3,1,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,93990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,56,NA,1,C,NA,NA,1900,NA,3,2,0,NA,NA,0,3-room apartment,3,Galanta
Galanta,143000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,74,NA,0,NA,Brick,NA,NA,NA,2,1,0,NA,1,0,3-room apartment,3,Galanta
Galanta,94900,NA,NA,NA,NA,NA,NA,NA,New building,45,,,,,,,,,,,,,,,,
Galanta,109990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,66,NA,0,NA,Panel,NA,NA,NA,7,NA,1,NA,NA,0,3-room apartment,3,Galanta
Galanta,169900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,82,,,,,,,,,,,,,,,,
Galanta,99300,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,55,NA,0,NA,NA,NA,NA,NA,3,NA,0,1,1,0,2-room apartment,2,Galanta
Galanta,115000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,75,NA,0,NA,NA,NA,NA,NA,9,4,1,1,NA,0,3-room apartment,3,Galanta
Galanta,230000,NA,NA,NA,NA,NA,NA,NA,New building,100,,,,,,,,,,,,,,,,
Galanta,299900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,179,NA,0,NA,Brick,NA,NA,NA,NA,3,1,1,NA,0,5 or more room apartment,5,Galanta
Galanta,150000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,77,,,,,,,,,,,,,,,,
Galanta,119000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,3,1,1,NA,0,3-room apartment,3,Galanta
ƒåierna Voda,138000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,89,,,,,,,,,,,,,,,,
ƒåierna Voda,165000,NA,NA,NA,NA,NA,NA,NA,Original condition,80,,,,,,,,,,,,,,,,
ƒåierna Voda,138000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,89,,,,,,,,,,,,,,,,
ƒåierna Voda,165000,NA,NA,NA,NA,NA,NA,NA,Original condition,80,,,,,,,,,,,,,,,,
ƒåierna Voda,138000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,89,,,,,,,,,,,,,,,,
ƒåierna Voda,150000,NA,NA,NA,NA,NA,NA,NA,New building,59,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
ƒåierny Brod,145000,NA,NA,NA,NA,NA,NA,NA,New building,51,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
ƒåierny Brod,73000,NA,NA,NA,NA,NA,NA,NA,Original condition,59,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Hornac Saliby,74500,NA,NA,NA,NA,NA,NA,NA,Original condition,64,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Hornac Saliby,95000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,NA,0,NA,Other,NA,NA,NA,NA,1,0,NA,NA,0,3-room apartment,3,Galanta
Jelka,159000,NA,NA,NA,NA,NA,NA,NA,New building,65,100,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Jelka,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,81,NA,0,none,NA,NA,NA,NA,2,1,0,1,NA,0,2-room apartment,2,Galanta
Jelka,175000,NA,NA,NA,NA,NA,NA,NA,New building,65,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Kajal,105000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,35,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,NA,0,1-room apartment,1,Galanta
Koa°a∫ty,144990,NA,NA,NA,NA,NA,NA,NA,New building,87,120,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Koa°a∫ty,179000,NA,NA,NA,NA,NA,NA,NA,New building,76,,,,,,,,,,,,,,,,
Koa°a∫ty,124340,NA,NA,NA,NA,NA,NA,NA,New building,81,,,,,,,,,,,,,,,,
Koa°a∫ty,124340,NA,NA,NA,NA,NA,NA,NA,New building,81,,,,,,,,,,,,,,,,
Koa°a∫ty,126350,NA,NA,NA,NA,NA,NA,NA,New building,81,,,,,,,,,,,,,,,,
Koa°a∫ty,121150,NA,NA,NA,NA,NA,NA,NA,New building,83,NA,0,NA,NA,NA,NA,NA,2,2,0,1,NA,0,3-room apartment,3,Galanta
Koa°a∫ty,121150,NA,NA,NA,NA,NA,NA,NA,New building,83,NA,0,NA,NA,NA,NA,NA,2,2,0,1,NA,0,3-room apartment,3,Galanta
Koa°a∫ty,126140,NA,NA,NA,NA,NA,NA,NA,New building,87,,,,,,,,,,,,,,,,
Koa°a∫ty,104900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,85,NA,1,none,NA,NA,1900,NA,2,1,0,NA,NA,0,4-room apartment,4,Galanta
Koa°a∫ty,110000,NA,NA,NA,NA,NA,NA,NA,New building,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Galanta
Mostova°,125000,NA,NA,NA,NA,NA,NA,NA,New building,88,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,125000,NA,NA,NA,NA,NA,NA,NA,New building,90,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,135000,NA,NA,NA,NA,NA,NA,NA,New building,90,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,125000,NA,NA,NA,NA,NA,NA,NA,New building,88,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,135000,NA,NA,NA,NA,NA,NA,NA,New building,89,,,,,,,,,,,,,,,,
Mostova°,135000,NA,NA,NA,NA,NA,NA,NA,New building,89,,,,,,,,,,,,,,,,
Mostova°,125000,NA,NA,NA,NA,NA,NA,NA,New building,87,,,,,,,,,,,,,,,,
Mostova°,175000,NA,NA,NA,NA,NA,NA,NA,New building,120,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Galanta
Mostova°,150000,NA,NA,NA,NA,NA,NA,NA,Under construction,110,NA,1,A,NA,NA,2022,NA,2,1,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,150000,NA,NA,NA,NA,NA,NA,NA,Under construction,110,NA,1,A,NA,NA,2022,NA,2,1,0,NA,NA,0,3-room apartment,3,Galanta
Mostova°,150000,NA,NA,NA,NA,NA,NA,NA,Under construction,110,NA,1,A,NA,NA,2023,NA,2,1,0,NA,NA,0,4-room apartment,4,Galanta
Pata,125000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Pata,125000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Galanta
Pata,130000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,none,Panel,NA,NA,NA,NA,1,0,1,NA,0,3-room apartment,3,Galanta
Nitra,129000,7,NA,NA,NA,NA,NA,NA,Partial reconstruction,78,NA,0,NA,Panel,Southwest,NA,NA,NA,5,1,NA,NA,0,3-room apartment,3,Nitra
Nitra,134990,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,108999,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,124990,6,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,159990,6,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,149990,7,NA,NA,NA,NA,NA,NA,New building,49,,,,,,,,,,,,,,,,
Nitra,127990,7,NA,NA,NA,NA,NA,NA,New building,45,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Nitra
Nitra,167990,7,NA,NA,NA,NA,NA,NA,New building,60,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,224990,7,NA,NA,NA,NA,NA,NA,New building,90,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Nitra
Nitra,193500,6,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,185000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,147000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,220000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,169900,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,135000,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,119000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,89000,6,NA,NA,NA,NA,NA,NA,Partial reconstruction,38,135,0,NA,Panel,NA,NA,NA,7,1,1,NA,NA,0,1-room apartment,1,Nitra
Nitra,179000,6,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,240000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,210000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,210000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,159000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,125000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,177000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,161900,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,172900,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,249900,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,307900,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,107000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,119900,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,111500,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,135000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,109000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,159000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,159900,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,70990,6,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,88000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,216000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,95000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,120000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,135000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,143650,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,61,NA,0,NA,NA,NA,NA,NA,5,1,1,NA,NA,0,2-room apartment,2,Nitra
Nitra,309100,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,309100,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,202700,NA,NA,NA,NA,NA,NA,NA,New building,60,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,203600,NA,NA,NA,NA,NA,NA,NA,New building,71,,,,,,,,,,,,,,,,
Nitra,157900,NA,NA,NA,NA,NA,NA,NA,New building,51,,,,,,,,,,,,,,,,
Nitra,107084,NA,NA,NA,NA,NA,NA,NA,New building,34,,,,,,,,,,,,,,,,
Nitra,129990,NA,NA,NA,NA,NA,NA,NA,Original condition,72,180,0,C,NA,NA,1985,NA,12,12,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,155000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,160000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,234900,NA,NA,NA,NA,NA,NA,NA,New building,90,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3-room apartment,3,Nitra
Nitra,155000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,200000,NA,NA,NA,NA,NA,NA,NA,New building,54,NA,0,A,Brick,NA,NA,NA,NA,NA,0,1,NA,0,2-room apartment,2,Nitra
Nitra,89990,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,88000,6,6,4,,,,,,,,,,,,,,,,,,,,,,
Nitra,224900,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,210900,NA,NA,NA,NA,NA,NA,NA,New building,46,,,,,,,,,,,,,,,,
Nitra,137000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,137990,NA,NA,NA,NA,NA,NA,NA,Under construction,48,NA,0,A,NA,West,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,159990,NA,NA,NA,NA,NA,NA,NA,New building,49,,,,,,,,,,,,,,,,
Nitra,126000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,149600,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,129900,NA,NA,NA,NA,NA,NA,NA,New building,48,,,,,,,,,,,,,,,,
Nitra,129990,NA,NA,NA,NA,NA,NA,NA,New building,51,NA,0,NA,NA,NA,NA,NA,7,2,1,1,NA,0,2-room apartment,2,Nitra
Nitra,124000,NA,NA,NA,NA,NA,NA,NA,New building,51,NA,0,NA,NA,NA,NA,NA,7,2,1,1,NA,0,2-room apartment,2,Nitra
Nitra,173600,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,78,NA,0,NA,NA,NA,NA,NA,7,6,1,1,1,0,3-room apartment,3,Nitra
Nitra,139900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,62,NA,1,none,NA,NA,1968,NA,8,7,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,110000,NA,NA,NA,NA,NA,NA,NA,Original condition,68,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,155000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,165000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,162000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,131900,NA,NA,NA,NA,NA,NA,NA,New building,62,NA,0,NA,NA,NA,2014,NA,4,2,0,NA,1,0,2-room apartment,2,Nitra
Nitra,164500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,67,NA,0,none,NA,NA,1989,NA,8,7,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,169000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,65,NA,0,none,NA,NA,1980,NA,13,6,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,135500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,47,NA,0,none,NA,NA,1990,2023,8,1,0,NA,NA,0,1-room apartment,1,Nitra
Nitra,135500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,47,NA,0,none,NA,NA,1990,2023,8,1,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,169000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,65,NA,0,none,NA,NA,1983,NA,12,1,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,179000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,135000,NA,NA,NA,NA,NA,NA,NA,Original condition,78,NA,0,NA,NA,NA,NA,NA,7,7,1,NA,NA,0,3-room apartment,3,Nitra
Nitra,109999,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,159000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,127990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,1,none,NA,NA,1986,NA,8,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,133480,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,78,NA,1,G,NA,NA,1991,NA,7,5,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,145000,NA,NA,NA,NA,NA,NA,NA,Original condition,95,NA,0,NA,NA,NA,NA,NA,4,1,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,95000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,110000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,211000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,165000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,89000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,125000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,112000,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,135000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,211000,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,102000,5,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,110000,7,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,150000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,170000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,189000,8,,,,,,,,,,,,,,,,,,,,,,,,
Nitra,189000,8,,,,,,,,,,,,,,,,,,,,,,,,
